"HolderAddress","Quantity","PendingBalanceUpdate"
"0xda3c8ac80509d835c615e5e1638958701ee30941","21","No"
"0xeb3c08b487c5465d44b3e4ab29a7012806ac6065","21","No"
"0xf06fe85077e95f6eb8283dfa3c78fcdea37c9a70","21","No"
"0x01d32508e9d47b391f3a5d2b8cc19e40296ba04c","20","No"
"0x059385504bfd4e1e2df1a6b1244d1ef6e308ccb5","20","No"
"0x0674aaf30c5ec53a7e5cbba4add9bd5bd52b44e1","20","No"
"0x0a0679d122ec2ce11bd2f37ee69d1fb39af25ec7","20","No"
"0x0b918e860f53e49897d17ac2dd648daf240f50b4","20","No"
"0x10267767377673607d1c7e1b098bd504711895ce","20","No"
"0x10efe4438a7271916797a94ad5c0028a846d9d29","20","No"
"0x148b45eca04f2923e6f32a7d9cd7b76a10921227","20","No"
"0x1715292de4595cd3903984880c0d2c9ff4ac9999","20","No"
"0x18c948f09aeced29f2c8501eb9f027ddc1647f49","20","No"
"0x1a18cbbfa5461ec0001b72b051f1e1a2f2fd26d4","20","No"
"0x1a9c29a702bc64a5231cb6d5ccea93c7c494b69d","20","No"
"0x1ae18dac1fb898afd68fac268593ab8cb72d33c9","20","No"
"0x24de8debcbdf254632ffcb196a960cf7a0819d26","20","No"
"0x2561a222dd48539a18b9e4dd31fb11e897fa1d86","20","No"
"0x2799aa9a16592847fe8314fd6072a516402557ea","20","No"
"0x2c049d77bcf5512f8caeb534e18ec003645c0a8a","20","No"
"0x3667aa33e3b28c579bdc2c0e2d600c364414da5c","20","No"
"0x3b20a978c34afc4a39f762f5b59781785ecb728c","20","No"
"0x3b44a5d1edb6d50909f51e7796bd2da5f25f758a","20","No"
"0x3fb42e9c800e7a40f1101e39195e78f0c4c25886","20","No"
"0x4172ddd1abca6c05b1fec04377625ea27ca07108","20","No"
"0x41a95a61d9678f1fa0bce2a50154bfb81e378e15","20","No"
"0x48d2538e6172fbaa3e85c5d6298fccf5bf18488b","20","No"
