"HolderAddress","Balance","PendingBalanceUpdate"
"0xe6e1b74efec66cd0ceedbab724f9d2f72cc53a4f","57,034.42635014741005808","No"
"0x0c2b40a227fffb93d8450bb6d45cd603ddadafae","56,786.639412257772976247","No"
"0x18c531044d0677bd83d8f969e09b26ef7a22eecc","56,713.088188379282106085","No"
"0x69387c1eec1d3c471f5d08cd6910eef74751a07b","56,424.07","No"
"0x2e78255b2906cbe1f1c8c0314ae566953c019d03","55,969.322826304108320672","No"
"0xdebdc35551359b5e73c314a86e6e0c6d46bde279","55,748.01","No"
"0xcc73923bb06215905affd7f46a2c3a5e2d0daf68","55,696.85577","No"
"0x854f5fd64b64251a91ff6963b2fffa964d7353cf","55,365.738787014725267592","No"
"0x642da3f5b37e3fdb5d1e82f00d7883fb5ee06046","55,241.849243609806990089","No"
"0x8e4d5e087d8ff9972c7da8f6e7b04e5904514eff","55,150","No"
"0x683e442697bfb4cb17b9f1725d23bd3f27c718f0","54,197.216830362667744254","No"
"0xa436907e8c8cf6a0b5cf2e975dab3aaccb152b99","54,169.123005118940078289","No"
"0xa75bf1e0a065117defdd501bf7e85d72298ddda8","53,914.500795373614288496","No"
"0x0d80c60e82073a123ed6d6c7953581df37cff072","53,774.394302235483236008","No"
"0x7f98caf5041956e289ea0aa2e89ee613178be56e","53,397.069424631521171875","No"
"0x0e120a7505386a5da037191904f8704c6db3a110","52,808.981991532152098424","No"
"0xbd845353dcf915f399c7c6f6406825b0098dec12","52,800","No"
"0xfa94a4ef06abb15d7f1953906f953d53faf3a726","52,576","No"
"0x452e569ccb0e451ce7253367fb5ed0ae5af776b8","52,426.625322441494705939","No"
"0x11fe9032042b3e429bc3892c88cb74545e70353c","52,390.642936017245452237","No"
"0x32d37a738f1197e144a64d0570cc6d10c6119324","52,011.033645792785067217","No"
"0x8665bfbc667c78cff80ff12e7143ba4b548b67ae","51,672.878555140920957611","No"
"0xfcaa935e4c9d0220df11e98c50898e9206e43303","51,333.830624683850939681","No"
"0x3bdc8a6130947c5deb64b5f2d0cc33d00ef5537e","51,211.271048423670245987","No"
"0x80c1969588bd9a017190ff4ed669e4e4b70e7768","50,973.99","No"
"0x435969199370ce5210da35bb4df84491ec0d6f7a","50,334.764586267526665996","No"
"0x18f1e80c00ee11bea7a8ab6f1a16f62bba16d5d6","50,000.000000000000016064","No"
"0xa998ff0fea8ccfedb370e629f87e0b267527d082","50,000","No"
"0x4880b68ee2c05a8680ea51d2d6a6b5faf469c7af","49,720.0116823903960053","No"
"0x91d49364fbee6232cc65c605b77e95cbc05a7b65","49,316.46","No"
"0x41c78c5690db1bdc34c1bcd78bbeb39ba4cbbe1c","48,701.358863951155730148","No"
"0xd42a46b1c8619418dd1960c4f28458a5d1c7df35","48,147.492669644749920246","No"
"0xf113db903bd90fd95175e2e0526524eecf951a92","47,412.56902618930383137","No"
"0x5e4e64bd8ca232f707cacedbce22fa0f2e4855a8","46,650.630203936449892088","No"
"0x4d7848154ba0ad5ad4cfa50b1cafd440e0fafd3b","46,143","No"
"0xbf4de46d2b157335d16f84699c960277c27055fb","45,970.5","No"
"0xe1958bbe064b25d0689bb936650dcc513b15ae3d","45,824.719585659404669637","No"
"0x01027ce1678ef4efa28a26b1d433cec8c4e3920e","45,122.03961618373268398","No"
"0x7e958e9636c76bdabdcdc0c9329483d5807ee0ed","44,730","No"
"0x9ea169b5e2179cd3f4a379a97759c25f8de9db3e","44,705.639554928229423519","No"
"0x4cbd6e79f91dca283bd355cbdd904df2271caf38","44,444.491780184883902272","No"
"0xfecec873e1a6c8bcf2b083ab97a80fb39f4d207d","44,152.861974313143349778","No"
"0x06dcbf4c33ec719e0ed240cc8fed39e9e164211b","44,011.515156","No"
"0x7bb93386a55c9e962c51e7c38eab7aa00de88319","43,368.387508994285000854","No"
"0x7b5768635a5062deee30491d1154f734bee894fd","42,499.903725245098458787","No"
"0x769fc6ce1ee652da56652d0d43f0f08333cbe846","42,210.525738602322601773","No"
"0xaaa9e309d432a33dad0c3102ca95acca3b18d9da","41,910.53395967367993972","No"
"0xb54e8808df0378e65dbce6ae565e70ef21ed524b","41,822","No"
"0x914b8b498ea5928e99d3e7e1028058acc57d5085","41,666","No"
"0xcb08d3347e17f57a02d295dea2d5c71663495733","41,461.946916988600830812","No"
"0xfed8e99d7fb8c6d2c4df0b6ff71603a23628cfb6","41,383.417386653733759834","No"
"0x3f9edb311b26cc00f64b78ce5218406e6a6e9a78","41,314.786334260708282617","No"
"0x38b79e7c9bac286ddecccc1387a247c56862693e","40,829.994412744860989818","No"
"0xce1320ca406c8c4a32669b1fad04c42badd0df04","40,812.084821976476988402","No"
"0x0458f58c2bb57a28dc0d67dd95c598654df8604c","40,630.406059441364819731","No"
"0x2b80da03e1ac4c892417538c4eabefee011aa4d0","40,433.694126036499831582","No"
"0x732bd00f5ff9115fe70ef8f6f46a7b792b6c7980","40,022.596176898828202879","No"
"0x5adbd55bee60cae104c0c1988daf4bc5f79b8000","39,754.568134435376924464","No"
"0xe4c766a65e90a7b890c3cc3bff06fa7725ec7b5e","39,306.953141030180316556","No"
"0x23c61b1ae8646f10f6bd8ec1cb4485293512783d","39,110.546522131887985547","No"
"0x040d2c4b5bcad2599d86be51570f25ba0589ba6a","39,042.639173597058461991","No"
"0x71da98bc0de23a660a6a2f0f1d6a56741b50e198","38,688.358331827762722071","No"
"0xb16e086fb9e2ae191c5b569fb6c32f683ee8ba2b","38,680.508859202093401977","No"
"0xa98d9f96dd93d0dd0246d90b38b5b2e425cf75c8","38,501.03","No"
"0xb30ab25710210bd6e0bf7bcb2e969cfad6649a4a","38,390.98966893356410592","No"
"0x30dfd6cc7a1530ee954f9303660575c7538829c3","38,348.767773822530802973","No"
"0xb6f67f980f46b60fa1d606165b5dd2601df4bb30","38,041.624497843134748739","No"
"0xa6958be926d13b18ee886c5b531021fd32d4b9c4","37,500","No"
"0x29cb104d28915e89981dfa7a437ccbcdddd9d4bb","37,433.005646063846305101","No"
"0x75db0bba5647e4d966f0b4445df5b0866f3cb6ae","37,407.702745064966383867","No"
"0x00b2ae91dba24eaa9676ad40a58d8f30a9ac9226","37,117.59016","No"
"0xeff0745a95d72adbd245727decd5d6506b213ac9","36,670.415004059852657714","No"
"0xd23f09e8ab7eb77cc33b5ea6aa75146f1454b146","36,560.560112552776923215","No"
"0xc7fca187c59deccf2f448d6059fb3bc8b035a273","36,131.477886908445114446","No"
"0x7e295a8c6e183c79c905b23b9d9425306296ce79","36,131.477886908445114446","No"
"0xb9aaea102fc2aa17cfa258c59cb90907615e4e6c","36,131.477886908445114446","No"
"0xc005fcbddebe8f62c6a659f93be21dd49cee5228","36,131.477886908445114446","No"
"0x4faaa0fca1ac3cacf57a53399b2a9ce2096194ef","35,888.382227007409815581","No"
"0xb13c06532b96adef974b0743efa248693a40439f","35,802.199866564264564031","No"
"0x128e496b754eb579bce4d5597d95e4464d7afd0b","35,698.978593990630726711","No"
"0xec471f5a80b166ceafc136d4727b028debcc63eb","35,517.429641733755641481","No"
"0x05f947f945f7897d2f53fd37e0eb4ccab09091d4","35,273.258530570002239983","No"
"0x1b52ae6662bd445aa77ccc61596b7b6fe3d9be1b","35,219","No"
"0x150d2257a304af98d854916d156f2d937cb1e2c6","34,990.72","No"
"0x54797ed821e56c56e40d79992b6ef0c33acd27c0","34,871.323815163039965722","No"
"0x2e063d93e19091b8ee3d37be78abcf521000dc17","34,284.229696978908246668","No"
