"HolderAddress","Quantity","PendingBalanceUpdate"
"0x87aba2141aa7f625e71c548295e4dbcbbcf0aa14","1","No"
"0x87c2dd5e3d2d78db716b3bd4e026eb5c0f9d11ff","1","No"
"0x8940a2daa2f79a30591d55ab20444218b363eed3","1","No"
"0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0","1","No"
"0x8ae61a71a712bbf78afbe6f03e039505bced5920","1","No"
"0x8d126b9385048399c9d572ec396e155bea5473c0","1","No"
"0x905a89d4409f262323f1593608402a6bdb8c3986","1","No"
"0x90e854babae03d516b227f778775a02ccd004b24","1","No"
"0x9117a2798182f79cc9aad4038858b3f8b5b2d6e9","1","No"
"0x9178deac61d49d30f5b49b1fb687312bbf9d960b","1","No"
"0x935ab102bda39ee9c339d4b20510ace59b7ae35f","1","No"
"0x93c6d4b20e3e1719b4e7d813352bf6c4da496530","1","No"
"0x96706eb471f875a9a41442f358d3b34ba02f868b","1","No"
"0x9751689c7501f67cb18dc1adf143fda8e5bc7ae0","1","No"
"0x97608ff8564ff34b8c602ac85645e651f3de01f4","1","No"
"0x9b533098929311730d104a787b91dd2a0e5d8b2a","1","No"
"0x9cb3c2b84d609c66f4c8a43e4754a226a458ad23","1","No"
"0x9d1fb372355fde57a8a21d72a771478966581a70","1","No"
"0x9e83cf83d126374ddcf77a7d0e2eb418d3cb1b2c","1","No"
"0xa0461fedaf56c9ba5f52f1ad7f6dc06261ddfeb0","1","No"
"0xa467cd8c2aeb0d9c57ebf030ab3d00e061754b74","1","No"
"0xa4e7e0dca4393cbfefb91d4094530dbc0bda1fbc","1","No"
"0xa66c5c6e15bf59e9e8f4545b578a01bfa5fc8505","1","No"
"0xa92740ccc5f6b75cffa449276d60313a5156f2b2","1","No"
"0xa9f7b2cb3cf003d8d6f324a31e7f39167a568c57","1","No"
"0xaa196710875a78a4a7f33a41521c55de027622b3","1","No"
"0xaba654110c0379c79d5387d6d5c593c1855b4ba9","1","No"
"0xac74126dc2dcaf90a97dc0c8bc6d4a1318e91e1d","1","No"
"0xaf352fb6dc82284245a35233a147b4c03c8dafa9","1","No"
"0xb06920580af55a230413a9241adf974526b563ec","1","No"
"0xb1d3b8c7259eeba5ab55e4b7c99c645a162a3b7b","1","No"
"0xb51b46d6e13fd461b1fd912f90e6a3af9f56f27d","1","No"
"0xb691b33ff0f88995ef2d143681463a01bc9d48b4","1","No"
"0xb7ca0de915234ba820f2654bd1b6466bf60c3c51","1","No"
"0xba3a9f59ca96b490af6e5eaea078f624b66f81a2","1","No"
"0xbcbf80e2794f2e44461df63d02cd58c0321fc88d","1","No"
"0xbd69991969966e6e52f038b170e260a163c47f72","1","No"
"0xbe65b0d33a13fea97c580bfd72f9bc0fac61a733","1","No"
"0xbef1dea9a24b03ef3905150c23c274acd5348eba","1","No"
"0xbf6d989ad2ac8ff6ac21875611e205401bb57bc7","1","No"
"0xc23dedab475717b5da0d2790a6a2fd4f776ccdef","1","No"
"0xc2866596179c6424f246b11ee1af788cb41ba9d6","1","No"
"0xc2be6976c3b1fc6b22c0c441669314ec7177be91","1","No"
"0xc6f2daee836481d47da1d5e78eae19e08af9033a","1","No"
"0xcaacb5cc54097ab7088f6488e05a090be5665c8c","1","No"
"0xcae1bbb7339a44125689e82055089b617fa32091","1","No"
"0xcfd26127330db0b82ccb9e3d1bfb3697dfee37af","1","No"
"0xd4c0cb13eda855a4fbeee72b13336bec4f69afdc","1","No"
"0xd8873f229d4caeabfea4de91a09b3096330c1748","1","No"
"0xd895caf9d15968f0077f67a1bbaa0299564224a1","1","No"
"0xdad8974ebf615f9b61028012ffc0b20b1fc8b467","1","No"
"0xdc95cac94531e92d36f5759d9a88e58edc185028","1","No"
"0xde3db7888a28c2121243cc893fbfb2d687d1652d","1","No"
"0xde839fdf7c2d1fa2ef00e46e38bb1b121f7a994c","1","No"
"0xdf920da8b0d75894bd4193c4227e52dade82355f","1","No"
"0xe1076da88abaaf3075a2197cab1775a737dfd2be","1","No"
"0xe288849d0252532d59a9f8158ca968113d94a2a3","1","No"
"0xe480397fc70d5a39170aae2c4dd5218ff7d5f85d","1","No"
"0xe5728f218590e533722639485409b67f458b664c","1","No"
"0xe9ecc18d82cfced949cc3c5c9fdfe0ea7166fb71","1","No"
"0xebb694ddd2b97058195adfdd4fa3f70eeb929a84","1","No"
"0xf3fd9722688381b6940240d1212df9539e466218","1","No"
"0xf47c95a6efcf29c5e8864b260e87264bec354e94","1","No"
"0xf5453ac1b5a978024f0469ea36be25887ea812b4","1","No"
"0xf740b78c43be28db6384de2bdffb2a88bfc8476f","1","No"
"0xf99a92c3b7a656fd4567017fc2fda26e74dd5602","1","No"
"0xfa55f550d8c2ec8778d81e09c3298b60ff0b8c94","1","No"
"0xfad973f9d1170f61978e6fa495a93ce7b7c09475","1","No"
"0xfb179aa8dfefe7f85fae0b1999203dc9d9730ed1","1","No"
"0xfbe992e17716e8542d2d6911828458bd066aaf40","1","No"
"0xfc4a2d13dc808b3e24ced07f0ac553fbce9e9c24","1","No"
"0xfe9ff0aa6c9b83a9167a4db276c04e2546f21454","1","No"
"0xfef61d0307736085032954d0ac40d7befdd92706","1","No"
