"HolderAddress","Quantity","PendingBalanceUpdate"
"0x04635cec919cca10780a8a4bc4feed4457a1c3f4","20","No"
"0x0fec2ef145f29078af5367a63f69d74aa54882d5","20","No"
"0x1713e5f83f6b5f7124e3b5904f4d0e35670b87ba","20","No"
"0x1b9975ab248bef646f226f8161ae279473a2f38f","20","No"
"0x1d9037614ee870efb809fa45e3e705a6f3fdeb1f","20","No"
"0x2f365624c31cdb9aec9acc6b395deb155601bfee","20","No"
"0x2f4c4ff31fef9180fbd62e95cdfecc827e136642","20","No"
"0x2feb69fefbae892121342d7df0afa1978cd40786","20","No"
"0x308d2f3c359a9bc68fbab9abef5439522faf7f14","20","No"
"0x502bc6bfe1b2ed25e086e1006aa6bf5762d46b47","20","No"
"0x51d818605df26fbab1b8e54e376f625d72fa086f","20","No"
"0x52681ded897d34306f46b698fce510847032ae74","20","No"
"0x582c854af135e868ab1f90490be9a28d9f39803b","20","No"
"0x644ba2cd9170a3ef6e1786c86aa90036c318571d","20","No"
"0x6d9297ca039a9365639718c4553e7bf5566e6113","20","No"
"0x6e31bc2f968197caa987ebc5029db4856047cbc5","20","No"
"0x72e5102b9aac1ee54a7a1df421a0fdf184a2310f","20","No"
"0x759ff75b54a20ae22b8ae5c79ee8f3d5c7104c5a","20","No"
"0x7678f741a8a6995bd4b469ee86af84114b3da96c","20","No"
"0x76a955629fbedb0c9929e1d649e93d94b340a940","20","No"
"0x782daa3c1534002c609c7a52909dceb9767cf048","20","No"
"0x7be70a5782e29ad24d85900c559d91c6db9d211d","20","No"
"0x80b6858f0a4b19e638d9fcc23fdfa479f10e6770","20","No"
"0x815ab101aed2f597fb7dc77e303a4ebc6ca4451e","20","No"
"0x87af34d79ede8b862a54b7d6627577446f3d6873","20","No"
"0x8802ada1f2990123c1232dd162f39f17cfc7bfec","20","No"
"0x8a48248445ef53a4ef85e4a6e5acf73f6e5e5fc8","20","No"
"0x8e934d7d2c65e6a48329f0686ce30943c838e5b1","20","No"
"0x90f5253caa51201087d179d977711fb0caba58ef","20","No"
"0x93f3e26ac613372cc22293eb0297f249a114b69d","20","No"
"0x9666946c62deca06f1770a4915d503d25399eb20","20","No"
"0xaf70886f2c6625605a7566ec26830294a13d3d49","20","No"
"0xafdf442ba57e635df536e2be9809f6be1ee0f618","20","No"
"0xb4ad602b6973760a14ff4dc02dee53e24fbd2002","20","No"
"0xbaf2145cd796489e8be3526deaf3d7cef0ff2878","20","No"
"0xbbf28a918e33efad6cfce1c51b8fe409ad32e6a4","20","No"
"0xbc39edaed25b20d9bd99208f22fdfc8d3a9dd386","20","No"
"0xbe28d5225031cc23d696d1e8a7f5bf06eeabf2eb","20","No"
"0xc2753bd60b8de5caee920524ce2f12a83383020a","20","No"
"0xc3047f4a211ccca13e81b82750f6cc0124436941","20","No"
"0xc363794a78e530ce08e8958d545ac734f2ebe499","20","No"
"0xd07bdb3cd7813df5446dd34ed52c4dd3460db4e7","20","No"
"0xd13b10686e6b99a4c771c42ba7563976a59fddaa","20","No"
"0xd325c9da288ab5fe1d643913430fd3e2f4f4039b","20","No"
"0xd86d81e0b2629cdc4883e01e8b430a27c45825b0","20","No"
"0xd8a8dbb45f0fc5e4b79d0a1dd8a2541218abbc8f","20","No"
"0xdece49ef08a75f02499d965a36eeaeffcdd3d483","20","No"
"0xe0a8e640fdb266d1433de2f37cc9e16108b84395","20","No"
"0xe2525b714c8733fbcf0998a7a0ad0ce4abcdbff1","20","No"
"0xeb4b99adfda91e4975059171a67e89b68f80d1fb","20","No"
"0xeb9dad4225d45cbeaed260e003f9beef08489a33","20","No"
"0xed1bafc931f332701e8c72ba6673ccc3f4e848ac","20","No"
"0xed20edf723fb7ec01d4806a27d473445152df1ea","20","No"
"0xf11eb8b2aa320e1939c025817820ab2841ef0e6d","20","No"
"0xf5f1c399005249fb6e8177f51b1d54210e3bd714","20","No"
"0xf6c29e3d6ab839a413ce3b54af59a6d4ee5ce5a5","20","No"
"0xf78dff215929ef18f436f79de9e2fbf6c7230f35","20","No"
"0xf8f9204507196862a335e68aa0142e998dd657d7","20","No"
"0xfa55f550d8c2ec8778d81e09c3298b60ff0b8c94","20","No"
"0xf8e8d092fce6dcf0b3315e525eb2718feb99fa92","19","No"
"0x0974dda5a15b19531d80fdda9ad23442086816f3","18","No"
"0xee8a2c3d8ad141f5efe49dcc79d866f387806a4e","17","No"
"0x8c8e99160e4e2f354b1747af9f40af1a342e8888","16","No"
"0x9cc4bbc7fb5f424649c5eb95a654eefc9a7e7f4c","15","No"
"0xd109e34bf69f5ad2d2d4b5219b97977fd6a45d2b","15","No"
"0x5160d05f1bcef410e869978dd9ec0588a6e9a268","14","No"
"0x92331ccfbd75cecd3b01e21264eb6b32c8903b8d","14","No"
"0x9c0cc3223f3bbb17f7af6a5153ad003b569fec9c","13","No"
"0x1715292de4595cd3903984880c0d2c9ff4ac9999","12","No"
"0x1a043900a2dd9ad4e3afa7ce10bbf7ff47dc8469","12","No"
"0x6a0b4175733b75f5e40eb119d921c0ca54c0e807","12","No"
"0x8a7f979ed5e518c9cc45c100497d52ed70229060","12","No"
"0xd07968da1a94f490ffcd4ea81af587c6db7022d9","12","No"
"0xd31c8d0dda6ac5fea522e9c9b1af7daf7b1721a8","12","No"
"0xf61940a8ad2c2221092fd2a20bd65f472291020a","12","No"
"0x007c9e6d9e09f0a787097a15e6a4e0f7a732c564","11","No"
"0x16cf55379bbeb17edd904ac782544421d68cd2ad","11","No"
"0x197cef85f8347adea3fd23b6e8fc1aaa86fc2a1e","11","No"
"0x217088bc573f0d2cbd12b048f1fc660803c288fc","11","No"
"0x2b5921377847f668bc3f7c2001f5c754f2e2cf17","11","No"
"0x3a47581264273b29c14bb67f76fa34eef743149b","11","No"
"0x3d3b623d67af0daf693a1be66739de0b66db9484","11","No"
"0x426952456de439fa4bcfdb64c62b1f6f724b97ef","11","No"
"0x489dc707668bd748ed13a6b28c9b5bbb550d4f41","11","No"
"0x49f0b53f177bacebad0a96c35394d792d48dc5c5","11","No"
"0x4b40ed920eef158fc962645e526da4974079d8b7","11","No"
"0x50f8e7c68ea646423e405a3f753aa53acbfb37ba","11","No"
"0x586cf3d62e45c3195a2cbe2332394df70e5e0c7e","11","No"
"0x5a4fa52bd77c6cb85b94385dbea8e9b75a639685","11","No"
"0x5ae279a6c89a5029dc09e675bc849ae97984757d","11","No"
"0x60b4eb0ec4b053dc137d3bc44af79b29dc7315db","11","No"
"0x61698a5a6aba74bfe49a9f1294899e1f7831175e","11","No"
"0x6ffbf05066490c3f373ed902f2124dfb52a67249","11","No"
"0x7ea6e2453d994fcfb2c3956bd29c34f792d36122","11","No"
"0x83f5a991c102151e47a6630055d68075171b8dc5","11","No"
"0x9a6a35884b2e42e2341c065b90f464780c633bea","11","No"
"0x9eede2b5eb239341ca4c9d16e077c144a4c6f445","11","No"
"0xa230da72f6f5542a5875be432615d956ff9b3f26","11","No"
"0xa804fde9ab2d338242bf330f5c671d2c8ee25a16","11","No"
"0xc1ff3e6e2f1c5c0666dd171d72bda9d26b1d1f30","11","No"
"0xcdb4123f5f289bf27b1b1eb43a4b4cf394752cbb","11","No"
"0xd2e44e40b5fb960a8a74dd7b9d6b7f14b805b50d","11","No"
"0xd437c37c8d4042bae1b4faf4e3d6cab80ce39ce6","11","No"
"0xdacd415ef659cb290c3bd562c1ef1ab57d54068c","11","No"
"0xe0ddc02657a11b43b522e9f417784efd01a29159","11","No"
"0xf8ab799e469103b3d5d4d426bfc349799ad57b86","11","No"
"0xf997d9cfe86f952ef18caef7649a11d1e7970a7c","11","No"
"0x0075adb20900bb5115d80490d3084faf80f4c307","10","No"
"0x009db50892c9c11ec0dfeb1aea7bf46af910beb5","10","No"
"0x0246b7dd4c30205892b6009143ac8fb91b6924aa","10","No"
"0x024e2cd4fd0a7618c9d90c5a208f0ef52875e64e","10","No"
"0x02dff962cdb3b61d289c9d2ac3c4673e5e27d675","10","No"
"0x02fce2eeca511db002bd5cb9ad5c70d6acca9936","10","No"
"0x03775afb798c88a98499f74b2deab2681536e27a","10","No"
"0x03f2efdcb4bf042edcebe7c2a22c8fcdb7e0af76","10","No"
"0x03ff1c52ba7c8929223377d8c0d0592545f45dee","10","No"
"0x05076232162ca6dbd6ebb2f955f67c67e106605f","10","No"
"0x053fb1cf14e47b3903f56970ea098360ed20e174","10","No"
"0x0573b2f29ab41d9bdfe769b634ee8cb6cfef92d6","10","No"
"0x06c48ed024e3ffd4777864a241d0d38bf989fa48","10","No"
"0x0705ab9fdc1a2c0989afc19775eb59bcb2ae5041","10","No"
"0x07a6233ab395ba24c6724f6da33f7378925ebd39","10","No"
"0x07ca65b49b8908e18248864627e3156d40ec36e4","10","No"
"0x080793f34af250b12cf447380510e2a44a0ea5db","10","No"
"0x08c9d0badce3794cb791ac4c18aae95475ec7c40","10","No"
"0x0c4ca547abbd3c174b642196e0efa678bc810d90","10","No"
"0x0cd40f7edb13ec6b372e8b3333b209ef16e5ae98","10","No"
"0x0d5da513f6ed22ac1e1043f07fadb66ef2cf30c3","10","No"
"0x0e50613738010c730afb5da368b3c7bb53fbb833","10","No"
"0x0e7521f2aec298574e2491827eb53383c3a0762f","10","No"
"0x0e9cf929f0815709a67678b43d26917201aaa6d5","10","No"
"0x0f302b27baaf3c1fafbb0c985b37ce551bcc4564","10","No"
"0x0fa942345a7b9c50dc331dea61c9fec6430d92ec","10","No"
"0x0fbba262c2994eb7060ab1a2d98a42b9de0502f0","10","No"
"0x108101f4032d12d94d3aca8cef7708bde0193402","10","No"
"0x10dbc99c90234e4447f0366e8368d688f622475a","10","No"
"0x1111615a735ac3b3bf3a9ac75b673509500ac8e8","10","No"
"0x112eb474d0ee479e0114c3c6ba87146ca3a774e3","10","No"
"0x11c6afd0836b653d40e19de7bdab418e04b894d8","10","No"
