"HolderAddress","Balance","PendingBalanceUpdate"
"0xb0e44181ca5b21f104fd5ecae5f3588b9067b6a3","181,435.163971122620318483","No"
"0x6ce60ee0f4326d80abbe5838ae880d8247eedc7d","180,000","No"
"0x8fb31783f3954bf306ee55b2420c1345d227ae16","180,000","No"
"0x903cafca65b704a07b42a5aadfabce26ef952a3e","178,883.547605877691095389","No"
"0x93e1860fffd26bfd4054843538c0a6a784a2769e","175,253.597119315214411795","No"
"0x2a2d2b455df66c0ef75cb44e66380279f513698b","174,107.301608246461794214","No"
"0x16c5b6876df600aaff445acc3b5987ea637dce46","170,876.101591889141851361","No"
"0xf45383bc810744467a83fcba86a6faca0aabe190","169,831.025413970711779083","No"
"0x3ae9af20266f6dee2854072f704626186454d091","167,965.277810504969178114","No"
"0xa4282ecf29133bbe1af7b4e50cc83c62b4f57f04","166,145.900800363428336304","No"
"0xf2b26e605045b0d00be7b645c7b0d4f7d095b540","165,842.934038558058367475","No"
"0x97de81063e00f594da857fb20c6c334faab6b110","157,118.387563880422008865","No"
"0x619f14b895edc440509fc8f023d53575e22f3a60","156,497.742097340692423484","No"
"0x8c48b2793ad94bc666a365432e4bb84f3f2cad37","156,128.008841817813232511","No"
"0x6dc41a4d292aff75575b791740d151b45c7d13fa","155,411.524601319842350637","No"
"0x4721a9218f9e2ec7c467925a502dae4cda1029c4","153,321.060079228496505382","No"
"0xab527c1afb8c34afab2bab8810b32e76276d7399","151,819.355361816925886442","No"
"0x4a984be90c537e6ed3718fdf293732ed9d389184","151,686.471978909287882877","No"
"0x79776e826c78f0452a463ee27b9d66ebe8cec865","150,035.83356665480629597","No"
"0xf37d8613df0a389abbd71d3f3d790cc044b47c87","150,000","No"
"0xc7ca3079a841ff00ff2df956d267572d8257fe38","150,000","No"
"0x0471b554f4d3753158d26a007e84b85f20c81b6a","149,153.872855919986881415","No"
"0x0aa5bc85694016adac33f1a2c26911db64727dce","147,143.768591605389708236","No"
"0x240a7571ced10dbe4d521b4fb0ef8b7f7f4a92a3","145,670.33255305435434556","No"
"0x527deed899c6ac10eca259805a962d032eb0dc5b","145,001.545371571857605473","No"
"0x2c27dadaa5f795df46e5aca9bc034a8df7c3f0b5","144,679.97514564142081724","No"
"0xd34241791790ebf0322975983f9132a682dfd9ed","144,654.115649852858650061","No"
"0x1b693bfee144d53df1789b288d8778c7d4d1d417","142,149.624062963839382958","No"
"0xbcbcf5b4b133d9f8f5418fe304d5afe483f8552d","140,287.819856951650359793","No"
"0xf48aa472324df3565b5051afb8cfae75a49ddb60","138,370.582831866399738932","No"
"0x524df974f0c3e003ad4e4bb92df5d3bebc9e1ee8","136,671.834953680085645505","No"
"0x9de95d086260390a017c8fd93b765b5c1c899d0f","135,440.558817513354816246","No"
"0xfb217924887ac54c56783383f1b3d0d564650629","134,813.111776175144539163","No"
"0x152c78137e3ed6853673dfb8aff4f40cb2e166dc","134,484.499860065668749173","No"
"0x165085189ab14821435ca6b1f12f4ed6fdcd7cfb","134,067.322","No"
"0x43fea0f73f9701d64b12d642b56291e518c37554","132,003.560110439721754649","No"
"0x3fbe304b4e93da0f3668fbed988da4b36389bd8e","132,000","No"
"0xb12c66700394e28eb8a8d187a73e7919f01f58fa","131,572.363212896240588957","No"
"0x000000000000000000000000000000000000dead","129,050.873036053786848449","No"
"0x911394b12fcf61719894131c6518a27377085762","128,394.940352715719799194","No"
"0x77f9bed917ff44ec00bbf1fb30ba05e0e31ff3b1","128,032.131242758186169593","No"
"0x1be8b3eaaefbfc69b07f234a587cc86b324f5f6b","127,119.217388790796758632","No"
"0x6c2f168aceefcb5f15155368bacf9845035fd5c4","125,000","No"
"0x8cbbf4daefd17f504c06f94e832a709b4efd53ca","124,579.907701064490181304","No"
"0xcba16f85ea658cfae7d6b521f941e4799a242c8e","120,995.88928905294971253","No"
"0x50609eb07ba5b84fa6d54339e04d0ca2f1d43448","120,545.481293670494520742","No"
"0x0d3bf11f3b8ffc63b1433793a67053f6a0615213","120,288.745538329180196604","No"
"0x3c87a7920bc2cc71afe8038b1d21ba123b51cb99","120,243.737599133685531766","No"
"0x1b72926d18a677782da923e27eed07bc7c23dcb1","117,937.769864041864397647","No"
"0xcdd45e31b215c309f4022dc9ec71548f3c1ed758","117,776.500407109001302706","No"
"0x367b8c6feadae45e741f3a49b1f2db600931e038","116,776.941931883370911659","No"
"0xda90b0b5b7c17d259b2562c6be2e788c536782f0","116,302.215924571696814181","No"
"0x84332f2b9fecf58fec30bea066528c34e2d1d84e","115,400.671367722835192984","No"
"0x64e7543d5b59ede27cd9319c12a7df9acc35c8af","115,221.766221647713383221","No"
"0xca5b22d1a8903788236ba718e9d288fec3a0a7d1","114,845.647994806805884201","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","114,560.472680041493895979","No"
"0xbfe0ba6c989b9f56a44aa2eb4dfb1a23235da42a","114,310.953189533646325024","No"
"0x582f69a1d2f094a01787837cf3d19b7ef9eda2ab","113,824.997059758375562501","No"
"0x760600f40b3cda66b604496d6b3f772a1459f3fd","113,510","No"
"0x94a2ffdbdbd84984ac7967878c5c397126e7bbbe","111,566.262144195994456948","No"
"0xa3e89165442de315e6d3852213d31ea0b4ebf0d1","110,000","No"
"0xd22b207c0844e91e6eb5307a3500c563ed772fcd","109,041.113993489053118269","No"
"0xcc23eb4ce2f2ad4f5407da66295f39d450c5b2d4","108,485.059523412530183041","No"
"0x6cff250a6af2ae64fda23f43f3c89710c871a789","107,888.105801999637870081","No"
"0x2d121817d801d65fc9c877a9ea871a4d7efabe51","107,866.297912148559600522","No"
"0x6313af5a7ce742e7bc79fe967431357a952efb4d","106,706.740224179837009385","No"
"0xec5ae9be9cbac7bca436b953b8edcb0e2453d9cf","106,266.869630886894394337","No"
"0xb9edbb368291fbc038b0574b6276853e1bf162bd","105,050.807993853053199312","No"
"0x8a7619a27223fb52cdd3813fe65c0657503163cf","104,339.008946231460071504","No"
"0xfeae85095246d14a6e69bf6ddeac665840e8cfb2","104,151.876517526539825125","No"
"0xeee20e4ee5381042bd81c44f1a0fcf5c5345464a","104,074.73329648816290084","No"
"0x212c5ae33f8668b700c62ee90b146f043a1eaee8","103,047.037645427124924562","No"
"0xb676188c693a27faf0f420955f41ac19df98b451","101,891.763522906529626556","No"
"0x0ed180559edd828ab489a53040f120582ca6833c","101,306.364876800350106826","No"
"0x96e0556827bf13e70534cca3af239cc4bd2cd108","101,128.46656611462408","No"
"0x6c58f6ac989e02ef8004f295a1fdd5e1185b9a95","100,401.542577111920112838","No"
"0x3eac663782827710ec5019a23ac39eb5493d10f7","100,356.873706015744192372","No"
"0x557e42f9592daac1190a994310d18ff6d86fae68","100,025","No"
"0x67488ea3227cac5669b140302a973120e664ed2d","100,004.830806068489919661","No"
