"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x0af17a8395b88344827927c9d7f0bed0d479b03a73d823e042b936718255839b","17770011","1690286915","2023-07-25 12:08:35","0xfb959e6ea543bec76459e79716fff004b4a57ec9","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,289.447272727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x9a186071c660817240a8e5197e3485b8dfa36b87b24dad851894edce780c1f5a","17770013","1690286939","2023-07-25 12:08:59","0xadbda7b122484285029ac6865a75584281bfb055","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","4,320.397047802688428252","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xb7ccd4a13f07758b9f6a2ee58540279a5fe0808d4212aae114f5ef5756563778","17770014","1690286951","2023-07-25 12:09:11","0x0bf6a4f06a4f442bdec7f230a04e17b37899f467","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","2,000","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xd1cd940f90fba2f4762fed8a87a87fdda50a915395402f7119108821d738605d","17770017","1690286987","2023-07-25 12:09:47","0xc1e97b71f1a6d94a61bc3b2d3163402f49aef3ce","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,117.272727272727272727","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc38dcf606850abcb7aecf131c8ded567a64525c7c082384a58b0ab04ed30fddd","17770018","1690286999","2023-07-25 12:09:59","0xe7c5c5c7ebded838a8a7b6118ddee9b389eec27b","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,769.154758181818181818","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x6db23c49c430ad6317b73a9d03a0d0c35f05532902e013c34e888aee2b458ea6","17770018","1690286999","2023-07-25 12:09:59","0xbc4f4beb16bd5494dcc3c45650c9548dde4f3075","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,072.742474545454545454","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xcea603407d2bf140f5fb9c8e982a09911188643fde76c84a4b44709992a6758e","17770018","1690286999","2023-07-25 12:09:59","0x6f268747653b77a51dd2c44228736376ab764789","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","555.126263636363636363","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xfc6472dade4fc4fce514fd62af789928acef1e1447ecc3d39e0a32f4f246d590","17770019","1690287011","2023-07-25 12:10:11","0x3f9240676a2312489e93787f41a210370197b4ed","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","558.680449090909090909","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc53fd08231e4b422aba382e91b30666f0041fd1221e664908670de81b55be939","17770019","1690287011","2023-07-25 12:10:11","0x1a9c29a702bc64a5231cb6d5ccea93c7c494b69d","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,000","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xe6369926b55610a717205308d50deb014b104753e290de598eb537109e63e960","17770019","1690287011","2023-07-25 12:10:11","0x619956b2d0a145e12e8107fc20b242a3b31f09ca","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","7,358.252904587842692267","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x203dcca8df3624acbd92ab7baed3181304e51182b7294e92c4ac5d44931f9791","17770019","1690287011","2023-07-25 12:10:11","0xedd3b9ffdaeb2a3d30ed2d630d5f0227ef670525","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","414.120299393939393938","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x44d828318a7766b89ecd9d7b2d7052516f17cf75856211001da21f73001048f7","17770019","1690287011","2023-07-25 12:10:11","0x01cf90b0a87877e9016791997750b871cab70ff3","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,862.268167272727272727","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x520088cd632ec6987b1c716d41559e4d78e71c136677249d12386d923a3dff19","17770019","1690287011","2023-07-25 12:10:11","0x609da301ffd5e20192a6016eafba5fa36980a53b","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","400,000","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xe0dcb8d56dbb416988e261e5bed6a1fadf1249f63e51ea28a5835802092bcb79","17770019","1690287011","2023-07-25 12:10:11","0xd1692da4e90d52d61bf590e7989cabaee5b1535d","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","4,166.666666666666666666","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x732a806686b613ad6d1f23bfdaed57f335b5ac3f37ada6784f9d5868643e4051","17770021","1690287035","2023-07-25 12:10:35","0x15a90bff905908acefb858681d1be35c60c2fe04","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,769.145454545454545454","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf5e5bacebc64f73c51825b0f550caead2d06eba9b69564531b2a6aba0af3df2c","17770021","1690287035","2023-07-25 12:10:35","0x5fd6a859a580ee0bd11fbdc7a5c59bb7310892f7","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,862.267272727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc4c7825b112cf76e607ff03c5fa3b58198c93eb2bd7eff47184f1eb89f7c1810","17770021","1690287035","2023-07-25 12:10:35","0x002339d47ddfcb4b9910c81ad5dee391ba0d1608","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,072.742474545454545454","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x6cd0c246d799fadc75443fae67fc8c31dd9e8eefc9d667c05be27d120482aed3","17770023","1690287059","2023-07-25 12:10:59","0xb7eb615731cd809e76ac79699d6b17a54f56b0fb","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,724.536332727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xd90baa818d4a539e195ce2a8e6bd3aef1bf871833f3e4d2bb53c6f91bb6ef6ec","17770024","1690287071","2023-07-25 12:11:11","0x8ca73101fee43f6ddc7cbb0dd8e42f822274542b","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","372.453632727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x654da0aef4cab40f7d0d60866a4d6f35043663771c7a6e497d2831c5eedbd2ec","17770024","1690287071","2023-07-25 12:11:11","0xe9dbbfe34e78e007b0c77ae9f67fff50c4594c8c","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","186.226816363636363636","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xd9b762666afe17e5a1a036a599337b95607a0a990ee4ff7d2666bed446d8d9c7","17770027","1690287107","2023-07-25 12:11:47","0xbf5db8de4b08ef99480c92a59199d3dc31bd4183","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","9,604.115703468737993689","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x139edfc3dc05f4b93937b24340cb82b7bc38ad670267f479305306a40d6204bc","17770028","1690287119","2023-07-25 12:11:59","0x3849757dc274a3e8a15b9cd3a66796cd68e827b5","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,492.634493395963572252","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x18254ea52edd12e39389ea1132c24a5dc50cbe1174f7d7dff5007daef1fb125d","17770028","1690287119","2023-07-25 12:11:59","0x40f5e36b55633d57f9358959daa594d3c0452ea3","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,631.422927272727272727","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf67fc3051110a81426a0a5fd45654ba3ae30d7d4a35756a7005a107f75e3af84","17770028","1690287119","2023-07-25 12:11:59","0x7aa50cb10a59dc1d5be57b3a4010d253811d0ea2","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","558.680449090909090909","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x30ca7c4ca928dd57b001d03dfe52fe806cdd619ff7e3a5d10a0af03bc94633e4","17770030","1690287143","2023-07-25 12:12:23","0xbb06b171d1f8f81c0f0eccfc97b3a8eb0a00090b","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","558.680449090909090909","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x03807d565e70a422cf99a60dd82c92e346825404ff93c3bf5ce03ea96d2e9c4c","17770031","1690287155","2023-07-25 12:12:35","0x09c624e0a1f2dd21b131cb1dfb82c882e6cf632f","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","744.907267272727272727","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xd15aeefde6626bfbb782e679120ef5bc91ec74d9fefc8dcf0bc33581b28d3b91","17770031","1690287155","2023-07-25 12:12:35","0xce1320ca406c8c4a32669b1fad04c42badd0df04","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","8,997.419069638313652172","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x563e267c8a2f41b6c41e13ae97588e1185853ebbfb14097c3251881ac8830b27","17770031","1690287155","2023-07-25 12:12:35","0x005ea2933648b55596fbcabe7e51757bd9c55743","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","6,587.615283030303030302","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xa7392ce65a4dd380e515df43529dcf61b3420d96403cb857923af4bd12365ab4","17770031","1690287155","2023-07-25 12:12:35","0xb8ec665ca602c146459f1b7cf1b7081b8f2452f5","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,724.536332727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x0ac6897fc2aca0ccddd7940cbb4f54d4050356ab1c9174013811aa149ae19cf3","17770037","1690287227","2023-07-25 12:13:47","0xfe919f2b0e74b2c92b53b690303d1c59e858ae03","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,371.997409848484848484","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x00d0669e39d091e2e79b047f6737440a7b1228f681843d67324d1ac7524b66d7","17770038","1690287239","2023-07-25 12:13:59","0xb732e1754ca477e257e2908a87919cafc5933583","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","10,000","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x9e2ccb97f2b656afc9df300664538f65332f9b076618bf0ff0348ca109ec1e66","17770038","1690287239","2023-07-25 12:13:59","0xa7e23383c92279ec255fd498b11dbfadb2d21303","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","3,724.536332727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xe52351e1de38a8156d448fbfdeff8c6c25a9a047a3d9051a51384f7b6656987f","17770038","1690287239","2023-07-25 12:13:59","0x504aeb3545a39067b5d527877e6f5d46cd03e94d","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,210.474309090909090909","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x10f9f8c47151f4821bfca437b25aec831c77134899928cedc5abeacc6c20c2cd","17770038","1690287239","2023-07-25 12:13:59","0x6cd67cbd72e7cc24b36b224cd8e495a4543e40e1","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","372.436363636363636363","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xbebadeee8708fa384323e3c88efef7bbdeda9eebaa1bb42c7794e1c63e85637a","17770042","1690287299","2023-07-25 12:14:59","0x71ac81f908ca6bc33ece47b67e5b718fcc68964c","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","4,539.120299393939393938","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf806f1e1827b7286f65a65e0bb8d879e2f8bd8432faa0086067579b9da18d94e","17770044","1690287323","2023-07-25 12:15:23","0x57de3f3ab1372a190d0a0fcd7fea21a5ea2474b5","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,862.268167272727272727","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x3a1a3eac5616f02c107930cc2895af8820335bf1d05891a722ad2539d34b3476","17770044","1690287323","2023-07-25 12:15:23","0x26efaea0743063da53056c6ad31982ec131a3334","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","372.453632727272727272","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x8a9f138ef8dd1c032205d1de519ef8c11ab33ca26565a3eba8e5f43cb84efe8f","17770049","1690287383","2023-07-25 12:16:23","0x159cd0138a037ffc45f9701fba14bd813efe3b0d","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,210.474309090909090909","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xda0f770d95f4f02a8e20a482ad5b1fcbcf5e936e82536c7fb9768de648da7853","17770050","1690287395","2023-07-25 12:16:35","0xc27729578f8bde3469d410064b3cfaafde8a93d8","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,210.474309090909090909","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xa1c3f393a756478954660784ea1a5eeaf6e3375eb2c178bfbf2a6c35f4bd1f4b","17770050","1690287395","2023-07-25 12:16:35","0x1e6e2fd56d2b5ffdde9de685467c679ad62b1b46","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,862.254545454545454545","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x4db5b62ec5f1f1ff146d0cf07ca159d007c67939f296c1e661c1fdf9f42ab085","17770053","1690287431","2023-07-25 12:17:11","0x603cce054840d5749bb7b45f4986e2c5c15a7118","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,396.701125454545454545","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x1a2542f43457312163204611e7241eecb3b229cc06562e586f0515266b7f2b41","17770053","1690287431","2023-07-25 12:17:11","0xef09c0a43953a3b80c173e803cec02e79e71adb9","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","7,891.030303030303030302","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x03515ff145502102055284298bebf9137bf4e9762e7348b342d4755e91ce2054","17770053","1690287431","2023-07-25 12:17:11","0xc275260a372fedd8592b8f15213c2cb2a943b0ed","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","1,724.213658980904041083","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x10b5465c08642081addab4250d01a3969cc57ba0b36d93dad6b8ce3713d013d3","17770053","1690287431","2023-07-25 12:17:11","0xcde4c8dc2378d92f9a200fd0f8759cf5b8a43259","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","182.062727272727272727","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x99b15e5cf009ed6ecd03895431c1aeca5941d5e27feeff958a7855f6a22df731","17770054","1690287443","2023-07-25 12:17:23","0x94610ea5402205fe138e4ac7031614683c6ca8f6","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","558.680449090909090909","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xbecf00d5b1fd12daee754aa8a766b0d673ff320bc9f573663a30f767d66b1b88","17770057","1690287479","2023-07-25 12:17:59","0xb389b4dc5757bc38f0b92fb0d4678a7796cf49cf","0xce99861f0244d6478a309e2c2565fdaaaa8b0bfb","9,086.421130626725337408","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
